player_id,days_since_last_login,avg_session_duration,weekly_login_frequency,social_interactions,game_progress,recent_spending,churn
9094,12,34.5625,4.869565217391305,0,31.25,0,0
9095,0,127.2063492063492,16.333333333333332,0,17.46031746031746,0,0
9096,24,84.0,2.333333333333333,0,25.0,0,1
9097,6,120.45454545454544,3.6666666666666665,0,45.45454545454545,0,0
9098,14,56.35714285714285,12.25,0,21.428571428571427,0,0
9099,14,90.08510638297872,12.185185185185183,0,19.148936170212767,0,0
9100,33,37.4,6.363636363636364,0,30.0,0,1
9101,18,108.60526315789474,10.64,0,13.157894736842104,0,1
9102,7,29.5,2.6666666666666665,0,25.0,0,0
9103,19,92.70967741935485,8.037037037037036,0,19.35483870967742,0,0
9104,9,36.82258064516129,16.074074074074073,0,17.741935483870968,0,0
9105,0,98.74545454545456,14.807692307692308,0,10.909090909090908,0,1
9106,9,24.5,16.916666666666668,0,25.86206896551724,0,0
9107,7,70.60317460317461,16.333333333333332,0,22.22222222222222,0,0
9108,3,125.5,8.076923076923077,0,13.333333333333334,0,0
9109,14,95.87234042553192,12.653846153846152,0,27.659574468085108,0,0
9110,9,120.8,14.807692307692308,0,12.727272727272728,0,0
9111,14,63.875,7.636363636363637,0,12.5,0,0
9112,10,143.63636363636363,14.807692307692308,0,18.181818181818183,0,0
9113,29,49.41666666666666,3.230769230769231,0,16.666666666666664,0,1
9114,20,94.90384615384616,14.0,0,15.384615384615383,0,1
9115,4,108.95238095238096,16.333333333333332,0,20.63492063492064,0,0
9116,25,143.875,10.37037037037037,0,20.0,0,1
9117,20,139.98214285714286,15.076923076923077,0,19.642857142857142,0,1
9118,23,68.75,4.2,0,25.0,0,1
9119,8,152.69230769230768,7.279999999999999,0,19.23076923076924,0,0
9120,16,149.32142857142858,15.68,0,28.57142857142857,0,1
9121,5,74.1025641025641,10.11111111111111,0,20.51282051282051,0,0
9122,29,16.75,14.51851851851852,0,17.857142857142858,0,1
9123,17,61.14754098360656,15.814814814814817,0,27.86885245901639,0,1
9124,15,124.08333333333331,12.444444444444445,0,12.5,0,1
9125,7,35.166666666666664,11.307692307692308,0,21.428571428571427,0,0
9126,19,106.48,7.0,0,44.0,0,1
9127,28,156.86206896551724,15.037037037037036,0,20.6896551724138,0,1
9128,24,106.65454545454546,14.25925925925926,0,29.09090909090909,0,1
9129,12,65.875,2.24,0,12.5,0,0
9130,9,95.2,5.384615384615384,0,15.0,0,0
9131,10,62.0,1.037037037037037,0,0.0,0,0
9132,23,149.7450980392157,13.22222222222222,0,19.607843137254903,0,1
9133,11,79.53846153846153,7.583333333333334,0,23.07692307692308,0,1
9134,15,16.507246376811594,17.88888888888889,0,18.84057971014493,0,1
9135,29,20.94117647058824,13.22222222222222,0,27.450980392156865,0,1
9136,23,123.25,3.5,0,25.0,0,1
9137,30,47.5925925925926,7.269230769230769,0,25.925925925925924,0,1
9138,22,60.69565217391305,5.962962962962963,0,8.695652173913043,0,1
9139,22,39.392857142857146,7.84,0,10.714285714285714,0,1
9140,20,64.0,1.5555555555555554,0,0.0,0,1
9141,13,42.352112676056336,18.40740740740741,0,25.352112676056336,0,0
9142,4,99.85714285714286,7.538461538461538,0,28.57142857142857,0,0
9143,12,121.72727272727272,3.347826086956522,0,9.090909090909092,0,0
9144,19,51.75862068965517,15.037037037037036,0,17.24137931034483,0,1
9145,10,129.5581395348837,11.148148148148149,0,23.25581395348837,0,0
9146,29,104.22033898305084,15.296296296296296,0,13.559322033898304,0,1
9147,6,27.146341463414632,10.62962962962963,0,19.51219512195122,0,0
9148,22,155.91666666666666,3.111111111111111,0,33.33333333333333,0,1
9149,13,18.4,9.8,0,5.714285714285714,0,0
9150,14,115.56666666666666,15.555555555555555,0,0.0,0,1
9151,11,135.90322580645162,8.68,0,16.129032258064516,0,0
9153,25,68.1304347826087,17.88888888888889,0,18.84057971014493,0,1
9154,21,39.34375,8.296296296296296,0,21.875,0,0
9155,12,89.97619047619048,10.88888888888889,0,11.904761904761903,0,0
9156,10,51.121212121212125,9.24,0,9.090909090909092,0,0
9157,13,135.54545454545453,3.85,0,9.090909090909092,0,0
9158,1,178.82051282051282,10.5,0,17.94871794871795,0,0
9159,7,132.8139534883721,11.576923076923077,0,25.58139534883721,0,0
9160,27,165.0909090909091,14.807692307692308,0,16.363636363636363,0,1
9161,1,86.29268292682927,10.62962962962963,0,21.951219512195124,0,0
9162,28,112.20689655172414,7.518518518518518,0,13.79310344827586,0,1
9163,27,101.6829268292683,11.958333333333334,0,7.317073170731707,0,1
9165,21,29.63157894736842,10.23076923076923,0,21.052631578947366,0,1
9166,10,130.50980392156862,13.22222222222222,0,33.33333333333333,0,0
9167,6,159.375,4.307692307692308,0,25.0,0,0
9168,9,140.13888888888889,9.692307692307692,0,22.22222222222222,0,0
9169,24,98.4375,12.444444444444445,0,18.75,0,1
9170,31,139.94444444444446,5.04,0,27.77777777777778,0,1
9171,5,66.98039215686275,13.22222222222222,0,19.607843137254903,0,0
9172,21,105.70967741935485,8.346153846153847,0,9.67741935483871,0,1
9173,10,97.75,4.307692307692308,0,6.25,0,0
9174,24,90.25,12.444444444444445,0,18.75,0,1
9175,7,78.25,4.421052631578947,0,25.0,0,1
9176,16,28.166666666666668,6.222222222222222,0,16.666666666666664,0,1
9177,0,32.61666666666667,15.555555555555555,0,16.666666666666664,0,0
9178,17,104.56060606060606,17.76923076923077,0,22.727272727272727,0,0
9179,12,47.28813559322034,15.884615384615383,0,22.033898305084744,0,0
9180,20,18.26086956521739,17.88888888888889,0,34.78260869565217,0,1
9181,22,147.95833333333334,6.461538461538462,0,8.333333333333332,0,1
9182,16,48.91666666666666,12.444444444444445,0,16.666666666666664,0,1
9183,6,12.61818181818182,14.25925925925926,0,27.27272727272727,0,0
9184,10,112.13888888888889,9.692307692307692,0,16.666666666666664,0,0
9185,2,152.2340425531915,12.185185185185183,0,21.27659574468085,0,0
9186,5,128.08695652173913,11.925925925925926,0,17.391304347826086,0,0
9187,6,64.86440677966101,15.296296296296296,0,13.559322033898304,0,0
9188,28,63.75,1.2173913043478262,0,50.0,0,1
9189,11,89.44186046511628,11.148148148148149,0,32.55813953488372,0,0
9190,17,149.2037037037037,14.0,0,20.37037037037037,0,1
9191,19,124.8125,4.869565217391305,0,25.0,0,1
9192,24,47.15,5.833333333333334,0,25.0,0,1
9193,0,52.0,17.62962962962963,0,14.705882352941178,0,0
9194,5,42.42857142857143,9.423076923076923,0,31.428571428571427,0,0
9195,24,109.76923076923076,10.5,0,15.384615384615383,0,1
9196,35,17.75,5.6,0,12.5,0,1
9197,6,37.0,7.0,0,8.333333333333332,0,0
9198,11,102.22,12.962962962962962,0,26.0,0,0
9199,22,51.0,3.8181818181818175,0,25.0,0,1
9200,29,175.65,5.6,0,35.0,0,1
9201,7,15.294117647058824,13.22222222222222,0,23.52941176470588,0,0
9202,22,81.79310344827586,15.615384615384617,0,17.24137931034483,0,1
9203,13,91.77777777777776,4.846153846153846,0,16.666666666666664,0,0
9204,3,159.02083333333334,12.923076923076923,0,25.0,0,0
9205,18,122.475,10.769230769230768,0,20.0,0,1
9206,32,76.25,2.333333333333333,0,0.0,0,1
9207,24,99.33333333333331,9.692307692307692,0,38.88888888888889,0,1
9208,11,32.75,3.230769230769231,0,16.666666666666664,0,0
9209,21,60.10714285714285,7.2592592592592595,0,25.0,0,1
9210,1,18.0,8.296296296296296,0,21.875,0,0
9211,25,93.375,2.24,0,0.0,0,1
9212,2,165.3921568627451,13.22222222222222,0,21.5686274509804,0,1
9213,20,91.375,8.615384615384615,0,21.875,0,1
9214,12,158.75,1.647058823529412,0,25.0,0,0
9215,3,31.18055555555556,18.666666666666668,0,23.61111111111111,0,1
9216,22,108.08064516129032,16.074074074074073,0,17.741935483870968,0,1
9217,22,116.45098039215686,13.22222222222222,0,19.607843137254903,0,1
9218,24,73.88235294117646,9.153846153846152,0,11.76470588235294,0,1
9219,30,172.06666666666666,3.888888888888889,0,13.333333333333334,0,1
9220,8,172.71428571428572,5.88,0,33.33333333333333,0,0
9221,24,179.29310344827587,15.037037037037036,0,13.79310344827586,0,1
9222,11,137.02777777777777,9.333333333333334,0,22.22222222222222,0,0
9223,29,25.4375,16.59259259259259,0,15.625,0,1
9224,21,169.3125,4.307692307692308,0,0.0,0,1
9225,10,149.91304347826087,11.925925925925926,0,21.73913043478261,0,0
9226,15,109.91666666666669,3.65217391304348,0,25.0,0,1
9227,14,88.5,2.5454545454545454,0,50.0,0,0
9228,11,118.0,2.9473684210526314,0,25.0,0,0
9229,2,164.03225806451613,16.074074074074073,0,19.35483870967742,0,0
9230,12,69.76785714285714,15.076923076923077,0,12.5,0,0
9231,14,141.5,3.5,0,25.0,0,0
9233,11,22.80952380952381,11.307692307692308,0,26.1904761904762,0,0
9234,22,87.86842105263158,10.64,0,18.421052631578945,0,1
9235,10,75.0625,4.666666666666667,0,25.0,0,0
9236,8,66.63636363636364,4.277777777777778,0,9.090909090909092,0,0
9237,25,68.875,2.074074074074074,0,12.5,0,1
9238,25,160.95555555555555,11.666666666666666,0,0.0,0,1
9239,10,99.0377358490566,13.74074074074074,0,16.9811320754717,0,0
9240,31,119.75,1.2173913043478262,0,0.0,0,1
9241,8,58.38095238095238,11.307692307692308,0,11.904761904761903,0,0
9242,23,19.0,2.1538461538461537,0,25.0,0,1
9243,29,79.46153846153847,16.85185185185185,0,15.384615384615383,0,1
9244,23,62.82857142857143,9.8,0,20.0,0,1
9245,3,62.55263157894737,10.23076923076923,0,26.31578947368421,0,1
9246,15,34.743589743589745,10.5,0,17.94871794871795,0,1
9247,9,143.15,10.37037037037037,0,25.0,0,0
9248,31,88.5,3.65217391304348,0,0.0,0,1
9249,6,159.25,2.333333333333333,0,0.0,0,0
9250,12,53.833333333333336,3.8181818181818175,0,25.0,0,0
9251,14,96.25,1.0769230769230769,0,25.0,0,0
9253,5,51.82539682539682,16.333333333333332,0,28.57142857142857,0,1
9254,10,102.88,7.608695652173913,0,16.0,0,0
9255,22,176.0,14.269230769230768,0,22.641509433962263,0,1
9256,18,32.014084507042256,18.40740740740741,0,21.12676056338028,0,1
9257,14,66.25,5.6,0,10.0,0,0
9258,16,39.5,9.692307692307692,0,25.0,0,1
9259,1,166.14,12.962962962962962,0,18.0,0,0
9260,20,13.0,11.666666666666666,0,22.22222222222222,0,1
9261,1,66.84126984126983,16.333333333333332,0,0.0,0,0
9262,6,64.88524590163935,15.814814814814817,0,22.950819672131143,0,0
9263,5,137.55172413793105,8.12,0,17.24137931034483,0,0
9264,13,55.775,10.769230769230768,0,17.5,0,0
9265,0,26.1875,4.666666666666667,0,43.75,0,0
9266,2,100.8181818181818,5.9230769230769225,0,18.181818181818183,0,0
9267,29,15.353846153846154,16.85185185185185,0,26.15384615384616,0,1
9269,16,42.23076923076923,16.85185185185185,0,10.76923076923077,0,1
9270,27,54.56060606060606,17.76923076923077,0,13.636363636363637,0,1
9272,8,86.0,2.24,0,12.5,0,0
9274,30,95.2,8.4,0,20.0,0,1
9275,8,146.375,2.9473684210526314,0,0.0,0,0
9276,23,17.875,2.9473684210526314,0,0.0,0,1
9277,19,124.6,9.074074074074074,0,14.285714285714285,0,1
9278,7,86.15789473684211,9.851851851851851,0,5.263157894736842,0,0
9280,15,139.75,1.037037037037037,0,50.0,0,1
9281,29,160.57894736842104,6.045454545454546,0,15.789473684210526,0,1
9282,5,163.55555555555554,7.875,0,33.33333333333333,0,0
9283,0,12.705882352941176,13.73076923076923,0,19.607843137254903,0,0
9284,9,181.66666666666663,1.9090909090909087,0,33.33333333333333,0,0
9285,3,99.90625,8.296296296296296,0,25.0,0,0
9286,18,83.06896551724138,8.12,0,34.48275862068966,0,1
9287,24,145.23076923076923,7.279999999999999,0,15.384615384615383,0,1
9288,2,56.208333333333336,7.0,0,16.666666666666664,0,0
9289,29,125.09615384615384,14.0,0,25.0,0,1
9290,9,41.0,1.3125,0,0.0,0,0
9291,29,18.3125,4.869565217391305,0,6.25,0,1
9292,5,55.95555555555556,11.666666666666666,0,20.0,0,0
9293,27,70.96666666666667,15.555555555555555,0,23.33333333333333,0,1
9294,24,36.875,2.24,0,25.0,0,1
9295,29,81.80645161290323,16.074074074074073,0,24.193548387096776,0,1
9296,13,51.80487804878049,11.48,0,12.195121951219512,0,0
9297,0,77.4888888888889,11.666666666666666,0,15.555555555555555,0,0
9298,4,103.625,10.37037037037037,0,22.5,0,1
9299,28,105.54098360655738,15.814814814814817,0,19.672131147540984,0,1
9300,6,176.09756097560975,10.62962962962963,0,19.51219512195122,0,0
9301,15,43.68,12.962962962962962,0,12.0,0,1
9302,15,106.1818181818182,8.555555555555555,0,12.12121212121212,0,1
9303,11,66.29629629629629,14.0,0,27.77777777777778,0,1
9304,11,42.88405797101449,18.57692307692308,0,20.28985507246377,0,1
9306,2,83.625,2.24,0,25.0,0,0
9307,21,154.92307692307693,7.279999999999999,0,15.384615384615383,0,1
9308,5,169.1304347826087,5.962962962962963,0,30.434782608695656,0,0
9309,24,28.52173913043478,12.384615384615383,0,17.391304347826086,0,1
9310,14,45.75,5.833333333333334,0,5.0,0,0
9312,10,64.95,5.185185185185185,0,20.0,0,0
9313,26,82.34782608695652,5.962962962962963,0,13.043478260869565,0,1
9314,23,59.5,2.24,0,25.0,0,1
9315,4,76.96296296296296,14.0,0,14.814814814814811,0,1
9316,18,125.0625,8.615384615384615,0,18.75,0,1
9317,16,68.94594594594595,10.36,0,13.513513513513514,0,1
9318,1,77.29166666666667,6.72,0,16.666666666666664,0,0
9320,11,158.63636363636363,6.159999999999999,0,9.090909090909092,0,0
9321,10,17.893617021276597,12.185185185185183,0,14.893617021276595,0,0
9322,29,163.5,1.4,0,0.0,0,1
9323,16,58.05555555555556,9.692307692307692,0,27.77777777777778,0,1
9324,27,69.15,10.37037037037037,0,2.5,0,1
9325,9,96.42,12.962962962962962,0,22.0,0,0
9326,27,79.56363636363636,14.25925925925926,0,23.63636363636364,0,1
9327,21,23.20689655172414,15.037037037037036,0,31.03448275862069,0,1
9328,3,173.80555555555554,9.333333333333334,0,19.444444444444446,0,1
9329,1,64.625,14.51851851851852,0,19.642857142857142,0,0
9330,5,97.3859649122807,14.777777777777777,0,24.561403508771928,0,0
9331,20,166.48,12.962962962962962,0,20.0,0,1
9332,31,87.93548387096774,8.68,0,29.03225806451613,0,1
9333,14,71.25531914893617,12.185185185185183,0,19.148936170212767,0,0
9334,19,114.0,6.222222222222221,0,6.25,0,1
9335,10,172.0408163265306,12.703703703703704,0,18.367346938775512,0,0
9336,1,46.65151515151515,17.76923076923077,0,19.69696969696969,0,0
9337,29,160.04444444444445,12.115384615384617,0,22.22222222222222,0,1
9338,6,74.43478260869566,13.416666666666668,0,15.217391304347828,0,0
9339,17,141.0,2.5454545454545454,0,0.0,0,1
9340,9,149.78571428571428,4.083333333333334,0,7.142857142857142,0,0
9341,28,107.51428571428572,9.423076923076923,0,22.857142857142858,0,1
9342,39,63.625,4.0,0,25.0,0,1
9343,9,90.74074074074076,7.0,0,18.51851851851852,0,0
9344,26,59.865671641791046,17.37037037037037,0,17.91044776119403,0,1
9345,25,175.9090909090909,3.347826086956522,0,9.090909090909092,0,1
9346,27,43.24528301886792,14.269230769230768,0,13.20754716981132,0,1
9347,11,32.714285714285715,7.2592592592592595,0,3.571428571428571,0,0
9348,14,113.46666666666668,4.2,0,13.333333333333334,0,1
9349,19,93.5,4.48,0,18.75,0,1
9350,14,73.0625,4.148148148148148,0,12.5,0,1
9351,15,80.70370370370371,14.538461538461538,0,20.37037037037037,0,0
9352,17,41.80555555555556,9.333333333333334,0,5.555555555555555,0,1
9353,24,34.23076923076923,16.85185185185185,0,15.384615384615383,0,1
9354,21,142.18032786885246,15.814814814814817,0,14.754098360655735,0,1
9355,22,123.40384615384616,13.48148148148148,0,32.69230769230769,0,1
9356,20,12.72222222222222,9.333333333333334,0,38.88888888888889,0,1
9357,28,136.1851851851852,7.0,0,18.51851851851852,0,1
9358,17,115.21428571428572,3.92,0,28.57142857142857,0,1
9359,19,102.20689655172414,15.037037037037036,0,18.96551724137931,0,1
9360,27,26.859154929577464,19.115384615384613,0,26.76056338028169,0,1
9361,21,127.42857142857144,2.130434782608696,0,28.57142857142857,0,1
9362,26,73.94285714285714,9.074074074074074,0,22.857142857142858,0,1
9363,33,127.0,4.0,0,0.0,0,0
9364,24,98.19148936170212,12.185185185185183,0,17.02127659574468,0,1
9365,8,135.5,1.4,0,25.0,0,0
9366,2,160.88235294117646,13.22222222222222,0,23.52941176470588,0,0
9367,8,171.86046511627907,11.148148148148149,0,39.53488372093023,0,0
9368,19,47.16129032258065,8.346153846153847,0,12.903225806451612,0,1
9369,29,49.6,6.086956521739131,0,20.0,0,1
9370,10,80.0,2.333333333333333,0,25.0,0,0
9371,16,173.1578947368421,9.851851851851851,0,18.421052631578945,0,1
9372,5,25.6,4.375,0,13.333333333333334,0,1
9373,2,49.87755102040816,13.192307692307692,0,24.489795918367346,0,0
9374,0,32.0,8.166666666666668,0,25.0,0,0
9375,15,57.65853658536585,11.038461538461538,0,26.82926829268293,0,1
9376,16,103.96153846153848,13.48148148148148,0,23.07692307692308,0,1
9377,13,69.875,2.24,0,25.0,0,0
9378,19,119.8,14.807692307692308,0,16.363636363636363,0,1
9379,28,153.46808510638297,12.185185185185183,0,25.53191489361702,0,1
9380,23,129.0,7.0,0,11.538461538461538,0,1
9381,10,113.03571428571428,7.538461538461538,0,21.428571428571427,0,0
9382,29,85.53333333333333,4.375,0,13.333333333333334,0,1
9383,8,152.15384615384616,13.48148148148148,0,11.538461538461538,0,0
9384,7,60.17391304347826,6.708333333333334,0,30.434782608695656,0,0
9385,6,173.05555555555554,10.08,0,8.333333333333332,0,1
9386,12,49.41666666666666,6.72,0,20.833333333333336,0,0
9387,18,118.1,12.173913043478262,0,10.0,0,0
9388,20,147.2325581395349,11.148148148148149,0,18.6046511627907,0,1
9389,8,99.15151515151516,9.24,0,18.181818181818183,0,0
9390,7,32.45,5.6,0,15.0,0,0
9391,28,107.25,2.333333333333333,0,37.5,0,1
9392,18,96.25,1.8666666666666667,0,25.0,0,1
9393,8,171.38636363636363,11.407407407407408,0,11.363636363636363,0,1
9394,29,50.01449275362319,17.88888888888889,0,14.492753623188406,0,1
9395,11,127.98245614035088,14.777777777777777,0,12.280701754385964,0,0
9396,22,48.27777777777778,9.692307692307692,0,13.88888888888889,0,1
9397,13,91.75,3.1111111111111107,0,25.0,0,0
9398,3,19.356164383561644,18.925925925925927,0,17.80821917808219,0,0
9399,20,123.125,2.8,0,12.5,0,1
9400,19,53.82978723404256,12.653846153846152,0,21.27659574468085,0,1
9401,21,45.0,1.647058823529412,0,25.0,0,1
9402,26,106.1818181818182,3.6666666666666665,0,27.27272727272727,0,1
9403,4,134.09677419354838,8.037037037037036,0,16.129032258064516,0,0
9404,29,94.89583333333331,12.444444444444445,0,14.583333333333334,0,1
9405,19,103.18604651162792,11.148148148148149,0,11.627906976744184,0,1
9406,23,89.20454545454545,12.32,0,6.8181818181818175,0,1
9407,24,44.0925925925926,14.0,0,16.666666666666664,0,1
9408,0,168.70689655172413,15.037037037037036,0,32.758620689655174,0,0
9409,30,149.17543859649123,14.777777777777777,0,22.807017543859647,0,1
9410,2,174.25,1.4,0,0.0,0,0
9411,4,48.208955223880594,17.37037037037037,0,10.44776119402985,0,0
9412,19,138.82,12.962962962962962,0,22.0,0,1
9413,16,167.5,5.833333333333334,0,15.0,0,1
9414,1,163.72727272727272,11.407407407407408,0,18.181818181818183,0,0
9415,3,107.93103448275862,7.518518518518518,0,31.03448275862069,0,0
9416,23,26.72093023255814,11.148148148148149,0,11.627906976744184,0,1
9417,10,46.875,3.1111111111111107,0,37.5,0,0
9418,6,24.375,15.076923076923077,0,26.785714285714285,0,0
9419,2,170.80701754385964,15.346153846153843,0,15.789473684210526,0,0
9420,28,174.8235294117647,13.22222222222222,0,27.450980392156865,0,1
9421,30,19.0625,5.090909090909091,0,43.75,0,1
9422,32,76.75,2.4347826086956523,0,25.0,0,1
9423,23,92.0,4.375,0,6.666666666666667,0,0
9424,3,166.0909090909091,11.846153846153843,0,15.909090909090908,0,0
9425,11,161.63636363636363,8.884615384615385,0,0.0,0,0
9426,9,20.666666666666668,18.57692307692308,0,15.942028985507244,0,0
9427,30,135.42222222222222,11.666666666666666,0,11.11111111111111,0,1
9428,27,155.94444444444446,5.25,0,16.666666666666664,0,1
9430,3,21.6,8.076923076923077,0,23.33333333333333,0,0
9431,26,44.29545454545455,11.407407407407408,0,20.454545454545457,0,1
9432,8,116.95652173913044,6.708333333333334,0,21.73913043478261,0,0
9433,18,68.23255813953489,11.148148148148149,0,16.27906976744186,0,1
9434,30,114.5625,4.148148148148148,0,18.75,0,1
9435,20,77.65957446808511,12.185185185185183,0,34.04255319148936,0,1
9437,2,118.76744186046513,11.148148148148149,0,18.6046511627907,0,0
9438,24,58.9344262295082,15.814814814814817,0,24.59016393442623,0,1
9439,27,100.25,4.48,0,0.0,0,1
9440,5,91.80597014925372,17.37037037037037,0,10.44776119402985,0,0
9441,25,60.6875,4.307692307692308,0,25.0,0,1
9442,19,113.91836734693878,12.703703703703704,0,24.489795918367346,0,0
9443,19,135.7948717948718,10.11111111111111,0,0.0,0,1
9444,12,75.10810810810811,9.961538461538462,0,21.62162162162162,0,0
9446,8,37.95,15.555555555555555,0,15.0,0,0
9447,7,138.33333333333334,11.76,0,19.047619047619047,0,0
9448,9,41.95918367346939,12.703703703703704,0,20.40816326530612,0,0
9449,15,108.05,6.086956521739131,0,25.0,0,1
9450,20,49.125,4.666666666666667,0,37.5,0,1
9451,10,152.25806451612902,8.037037037037036,0,29.03225806451613,0,0
9452,18,45.86363636363637,11.407407407407408,0,13.636363636363637,0,1
9453,2,53.255319148936174,12.185185185185183,0,21.27659574468085,0,0
9454,9,14.6,11.2,0,20.0,0,0
9455,20,61.8,12.962962962962962,0,18.0,0,1
9456,20,131.14705882352942,9.52,0,26.47058823529412,0,1
9457,19,52.25,16.59259259259259,0,31.25,0,1
